x,y,ID
0.5581,1.0,2010302S08098
0.0107,0.3835,2010305N06105
0.2365,0.0636,2010315N14112
0.6424,0.036,2010331S07089
0.1391,0.1869,2010341N14082
0.1544,0.5672,2010346N09115
0.0208,0.1079,2010349S18109
0.0077,0.0398,2010350N30175
0.1404,0.0533,2010358S13152
0.9075,1.0,2010363S15133
0.9686,0.9999,2011009S15113
0.5187,0.0171,2011010S17169
0.0078,0.1353,2011013S15151
0.8381,0.8578,2011020S13182
0.7548,0.2405,2011021S16129
0.353,0.1317,2011023S16147
0.7014,0.3365,2011028S13180
0.1307,0.0547,2011034S19199
0.9082,0.1775,2011038S11062
0.1617,0.0654,2011041S17113
0.8291,0.8598,2011045S14132
0.7737,0.9987,2011045S16119
0.8995,0.9798,2011048S14171
0.9216,0.138,2011069S20321
0.0168,0.0629,2011073S11089
0.4206,0.0487,2011082S17184
0.9938,0.0728,2011091N09112
0.0465,0.0618,2011093N10131
0.0714,0.0447,2011102S26048
0.9653,0.0423,2011103S12126
0.0282,0.0688,2011126N11129
0.1356,0.1697,2011140N08142
0.2096,0.0652,2011151N19116
0.4054,0.1261,2011158N11260
0.2186,0.0953,2011159N13122
0.8016,0.061,2011160N18070
0.0301,0.0205,2011167N08129
0.0535,0.9769,2011167N22089
0.1466,0.122,2011170N12263
0.04,0.2071,2011172N11133
0.0369,0.029,2011179N20267
0.0704,0.353,2011188N14261
0.6036,0.0483,2011192N18158
0.7858,0.8732,2011195N15134
0.4108,0.0817,2011197N31280
0.163,0.3342,2011199N10271
0.2644,0.1068,2011201N33301
0.1527,1.0,2011203N24085
0.1366,0.0528,2011205N12130
0.0386,0.142,2011208N09145
0.2129,0.0684,2011208N22274
0.227,0.418,2011212N10264
0.1459,0.0395,2011214N15299
0.022,0.0701,2011215N24164
0.1238,0.0778,2011221N17139
0.1138,0.0821,2011225N26302
0.1775,0.0382,2011225N35294
0.1721,0.6108,2011227N12234
0.1669,0.352,2011229N14261
0.1583,0.2908,2011231N15278
0.619,0.0252,2011233N12129
0.0714,0.2033,2011233N15301
0.8863,0.1329,2011236N15143
0.1755,0.1637,2011237N12331
0.1444,0.1159,2011239N27301
0.1792,0.0428,2011240N10341
0.1969,0.0701,2011243N17259
0.1517,0.0438,2011244N37296
0.2938,0.9372,2011245N21150
0.7615,0.041,2011245N27269
