tid,geometric,kinematic,curvature,indentation,speed,acceleration
316048198,0.9233,0.01,0.9401,0.6571,0.0148,0.0087
316048235,0.1331,0.0759,0.1246,0.1587,0.0908,0.0246
316048371,0.1157,0.031,0.1103,0.0906,0.0431,0.0208
316048429,0.9691,0.0769,0.9472,0.2125,0.0911,0.0242
316048454,0.8415,0.0071,0.8552,0.4718,0.0113,0.0197
316048473,0.1354,0.1353,0.1107,0.2556,0.1261,0.9204
316048574,0.0922,1.0,0.0785,0.7282,0.9996,1.0
316048646,0.0856,0.0751,0.0714,0.088,0.0904,0.0353
316048673,0.0964,0.0082,0.0984,0.3915,0.0095,0.0474
316048718,0.9591,0.0377,0.8866,0.3326,0.0099,0.9865
316048731,0.1115,0.0702,0.1142,0.0788,0.0872,0.019
316048771,0.1323,0.0723,0.1202,0.1521,0.088,0.0215
316048794,0.9009,0.0769,0.8774,0.0832,0.0901,0.0246
316048854,0.9769,0.0773,0.971,0.2641,0.0911,0.026
316048989,0.1334,0.0744,0.1265,0.1433,0.0894,0.0232
316048995,0.8735,0.942,0.833,0.9418,0.9505,0.0128
316049055,0.1138,0.0064,0.1119,0.3543,0.0117,0.0087
316049135,0.7995,0.9968,0.8072,0.6972,0.787,1.0
316049164,0.9476,0.0751,0.8255,0.2497,0.0897,0.0249
316049197,0.8137,0.9986,0.8286,0.7123,0.9986,1.0
316049279,0.1331,0.0748,0.125,0.1451,0.0901,0.0232
316049288,0.1635,0.9979,0.1012,0.7422,0.9979,0.9561
316049371,0.1234,0.1432,0.1111,0.7274,0.1035,0.945
316049396,0.1346,0.1161,0.115,0.151,0.1187,0.8976
316049466,0.9649,0.0755,0.9092,0.3536,0.0904,0.0263
316049515,0.113,0.073,0.1119,0.1006,0.089,0.0228
316049643,0.919,0.011,0.9409,0.5735,0.0152,0.0481
316049672,0.1358,0.0744,0.1238,0.1812,0.0904,0.0235
316049688,0.1562,0.0773,0.7731,0.1543,0.0908,0.026
316049724,0.8388,0.964,0.8774,0.7293,0.9544,0.9824
316049778,0.9927,0.0748,0.9937,0.9547,0.089,0.0246
316049861,0.816,0.7707,0.7898,0.8368,0.8379,0.0097
316049923,0.1358,0.0755,0.1214,0.1805,0.0894,0.0253
316050113,0.9356,0.0759,0.8401,0.4217,0.0901,0.0263
316050233,0.1261,0.0751,0.1238,0.1024,0.0904,0.0242
316050282,0.1346,0.0755,0.1138,0.2125,0.0904,0.0308
316050305,0.135,0.0794,0.1277,0.1551,0.0929,0.0287
316050332,0.8199,0.834,0.8314,0.0744,0.8499,0.6772
316050358,0.8492,0.9647,0.8735,0.7801,0.9689,0.8394
316050493,0.1369,0.0716,0.125,0.1676,0.0883,0.0215
316050612,0.9938,0.0773,0.9897,0.9808,0.0911,0.0253
316050639,0.108,0.0748,0.1008,0.1381,0.089,0.0291
316050663,0.0713,0.0064,0.0734,0.0718,0.0106,0.0436
316050707,0.7555,0.6912,0.785,0.7282,0.7277,0.0156
316050769,0.8022,0.9174,0.8441,0.7193,0.9276,0.0567
316050773,0.7871,0.1011,0.7743,0.7768,0.6577,0.0118
316050792,0.8766,0.8123,0.9,0.0483,0.8485,0.0183
316050796,0.0937,0.0741,0.0686,0.1794,0.089,0.0253
316050801,0.1103,0.0716,0.1087,0.0877,0.0887,0.0253
316050836,0.8631,0.9722,0.8243,0.9123,0.9753,0.0125
316050838,0.1215,0.0748,0.1246,0.0858,0.0904,0.0246
316050841,0.1373,0.0776,0.1238,0.1448,0.0908,0.1128
316050855,0.1442,0.0844,0.1234,0.1974,0.1007,0.0436
316050858,0.8403,0.0306,0.8826,0.7024,0.054,0.01
316050863,0.1354,0.0751,0.125,0.1643,0.0904,0.0242
316050874,0.6471,0.0527,0.9576,0.0829,0.0689,0.0204
316050912,0.1585,0.094,0.1718,0.0958,0.1084,0.0235
316050913,0.1049,0.0762,0.0869,0.1341,0.0894,0.0249
316050937,0.1369,0.8597,0.1059,0.7484,0.8626,0.9031
316051037,0.7817,0.8109,0.791,0.7565,0.805,0.917
316051099,0.1196,0.0734,0.1174,0.1042,0.0887,0.0242
316051222,0.9479,0.0253,0.9699,0.7352,0.0364,0.0173
316051232,0.8315,0.0848,0.8159,0.8722,0.1844,0.0114
316051307,0.8137,0.9868,0.8029,0.8063,0.9845,0.4976
316051343,0.1076,0.0142,0.1027,0.214,0.0194,0.0087
316051351,0.1531,0.0374,0.1626,0.1017,0.0512,0.0145
316051368,0.1369,0.0744,0.1265,0.1654,0.0901,0.0235
316051432,0.9599,0.0744,0.9556,0.3746,0.0887,0.0246
316051489,0.9233,0.2215,0.981,0.0527,0.1643,0.9578
316051505,0.1261,0.0751,0.1273,0.0899,0.0887,0.0228
316051745,0.1273,0.0744,0.123,0.1145,0.0883,0.0232
316052084,0.1253,0.0755,0.125,0.0895,0.0894,0.0246
316052149,0.0667,0.9972,0.0647,0.6169,0.9862,0.999
316052209,0.0995,0.0328,0.1127,0.0505,0.0449,0.0187
316052411,0.1273,0.0716,0.1238,0.1201,0.0883,0.0225
316052418,0.2094,0.9626,0.8251,0.1175,0.9626,0.0225
316052438,0.1462,0.9993,0.1111,0.7289,0.9982,0.9118
316052439,0.1238,0.0826,0.1194,0.1157,0.095,0.0228
316052451,0.7061,0.9466,0.8469,0.351,0.9513,0.7249
316052469,0.1277,0.0751,0.1123,0.1676,0.0894,0.0246
316052473,0.1149,0.0313,0.1047,0.1116,0.0466,0.0118
316052487,0.8083,0.0937,0.8096,0.7499,0.2285,0.0138
316052547,0.9923,0.0783,0.9901,0.3551,0.0911,0.026
316052562,0.7856,0.6809,0.7668,0.7805,0.7421,0.0083
316052572,0.1153,0.9377,0.1004,0.667,0.9071,0.9779
316052589,0.1384,0.1026,0.1277,0.1536,0.1187,0.0626
316052936,0.1277,0.0759,0.1238,0.123,0.0894,0.0239
316053053,0.0926,0.9861,0.0865,0.6192,0.9834,0.9702
316053165,0.8515,0.0751,0.8259,0.2354,0.0901,0.0235
316053251,0.0864,0.9943,0.0789,0.5901,0.982,0.9976
316053312,0.8858,0.0748,0.9076,0.1897,0.0894,0.0318
316053372,0.0771,0.0605,0.0678,0.0913,0.0731,0.018
316053379,0.1223,0.0652,0.1214,0.0866,0.0911,0.0187
316053396,0.8222,0.9989,0.8433,0.7525,0.9986,0.9965
316053436,0.1307,0.13,0.1277,0.123,0.1367,0.0581
316053442,0.1369,0.0741,0.125,0.1761,0.0904,0.0228
316053465,0.1311,0.9694,0.1269,0.3547,0.9679,0.7799
316053484,0.7794,0.7112,0.7842,0.7407,0.7446,0.0125
316053498,0.8666,0.0524,0.8124,0.9551,0.0791,0.0121
316053586,0.1273,0.0691,0.1273,0.105,0.083,0.0204
316091000,0.8145,0.2126,0.3035,0.8471,0.1537,0.9578
316094000,0.209,0.4099,0.1222,0.7492,0.1893,0.9834
316097000,0.1373,0.073,0.1269,0.1643,0.088,0.0211
316115000,0.2395,0.1887,0.1222,0.9654,0.1494,0.9474
316117000,0.1261,0.0762,0.1206,0.1341,0.0908,0.0249
316156000,0.8608,0.6863,0.8992,0.7996,0.7217,0.0142
316194000,0.1971,0.1264,0.123,0.5746,0.1258,0.9052
316225087,0.7621,0.0114,0.758,0.7363,0.0219,0.0166
316281000,0.1273,0.0748,0.1257,0.1009,0.0901,0.0242
316350000,0.2121,0.0755,0.735,0.2199,0.089,0.0298
316364000,0.1288,0.0762,0.1234,0.126,0.0908,0.0242
316371000,0.909,0.9911,0.8469,0.9698,0.9922,0.0246
316402000,0.7659,0.9936,0.7553,0.7477,0.9696,0.9993
319107100,0.1361,0.0748,0.1269,0.1691,0.0897,0.0239
319278600,0.155,0.1471,0.1325,0.7444,0.1113,0.9436
319732000,0.1377,0.0741,0.1269,0.1676,0.0876,0.0232
336466638,0.1304,0.1239,0.119,0.1591,0.1208,0.9156
338000000,0.8326,0.9996,0.8346,0.8243,0.9993,0.9834
338001143,0.108,0.0762,0.0912,0.1716,0.0904,0.0239
338003759,0.1369,0.0702,0.1273,0.1525,0.0901,0.0173
338010000,0.0802,0.0591,0.0734,0.151,0.0865,0.0135
338024792,0.1188,0.0538,0.1206,0.088,0.0632,0.0228
338028795,0.1566,0.0994,0.1341,0.1595,0.1159,0.0228
338029727,0.1358,0.0712,0.125,0.1595,0.0883,0.0211
338029895,0.1531,0.0791,0.1238,0.2335,0.0954,0.0232
338032925,0.1365,0.0737,0.1265,0.168,0.0897,0.0235
338033287,0.8241,0.015,0.8128,0.3904,0.0113,0.7128
338037824,0.1346,0.0744,0.1257,0.1587,0.0901,0.0246
338040707,0.1307,0.0748,0.115,0.1827,0.0894,0.0242
338046000,0.2873,0.8543,0.1238,0.979,0.2292,0.9761
338047892,0.1381,0.9444,0.1265,0.1764,0.9294,0.982
338056923,0.2032,0.037,0.879,0.1171,0.0477,0.019
338057864,0.1018,0.037,0.0976,0.1064,0.0484,0.0235
338059157,0.1354,0.0705,0.1261,0.1521,0.0883,0.0187
338066000,0.72,0.0242,0.7715,0.6785,0.0336,0.017
338066502,0.8006,0.7902,0.804,0.761,0.8368,0.0104
338066598,0.1361,0.0755,0.1253,0.1669,0.0904,0.0239
338069699,0.956,0.0769,0.7914,0.3407,0.0904,0.0256
338070712,0.1354,0.0751,0.1238,0.1665,0.0894,0.0235
338070931,0.1176,0.0848,0.1238,0.0722,0.0993,0.0502
338071786,0.8585,0.0776,0.7739,0.1901,0.0915,0.0256
338072235,0.1257,0.0734,0.1273,0.0906,0.089,0.0232
338072862,0.1373,0.0748,0.1246,0.1808,0.0897,0.0235
338079528,0.1307,0.0687,0.1277,0.1094,0.0908,0.019
338081257,0.1257,0.0744,0.1273,0.0917,0.0894,0.0235
338081776,0.9464,0.7365,0.9683,0.6924,0.7775,0.018
338083456,0.1246,0.0737,0.125,0.0924,0.0887,0.0235
338086125,0.7501,0.0128,0.7687,0.6969,0.0085,0.0585
338087974,0.7069,0.0132,0.7572,0.6722,0.0131,0.0128
338088165,0.1207,0.0744,0.1261,0.077,0.0897,0.0239
338090033,0.1296,0.9929,0.1277,0.1112,0.9859,0.9979
338092678,0.1346,0.0734,0.1273,0.1547,0.0894,0.0235
338093069,0.1269,0.0634,0.1246,0.0983,0.0781,0.0298
338094329,0.1288,0.0751,0.1226,0.137,0.0887,0.0235
338097195,0.1354,0.0748,0.1234,0.1643,0.0901,0.0239
338097196,0.1361,0.0737,0.1273,0.1621,0.0897,0.0221
338098765,0.1373,0.0726,0.1265,0.1731,0.0872,0.0215
338099856,0.135,0.0702,0.1246,0.1569,0.0908,0.0176
338099886,0.1257,0.0737,0.1265,0.0939,0.0901,0.0235
338100368,0.9653,0.0118,0.9401,0.456,0.0141,0.0156
338101636,0.8052,0.9612,0.8505,0.7175,0.9615,0.0145
338101828,0.1377,0.0737,0.1273,0.172,0.0883,0.0232
338102043,0.1242,0.0769,0.1269,0.0899,0.0915,0.0249
338102201,0.7983,0.7682,0.791,0.7856,0.8128,0.0156
338102368,0.1662,0.0787,0.1579,0.1138,0.0936,0.0173
338104753,0.6548,0.9704,0.7961,0.47,0.9682,0.9249
338104962,0.1373,0.0741,0.1261,0.1705,0.089,0.0228
338106688,0.0864,0.0766,0.0436,0.1657,0.0908,0.0239
338107037,0.1392,0.0723,0.1265,0.1834,0.0883,0.0211
338107395,0.135,0.0705,0.1246,0.1562,0.0883,0.0201
338109522,0.9927,0.0769,0.9929,0.961,0.0897,0.0246
338109635,0.8396,0.0367,0.8568,0.7543,0.0608,0.036
338116207,0.0976,0.0766,0.0829,0.1477,0.0904,0.0246
338116859,0.8191,0.057,0.8707,0.3978,0.0565,0.7412
338117356,0.1304,0.0716,0.1265,0.1219,0.0883,0.0211
338118102,0.9923,1.0,0.9933,0.9842,1.0,1.0
338118255,0.1396,0.0702,0.1277,0.1691,0.0911,0.0176
338120189,0.1365,0.0723,0.1253,0.1628,0.0887,0.0215
338120418,0.4022,0.0324,0.8957,0.0976,0.0396,0.0197
338120703,0.1365,0.8123,0.1273,0.1698,0.1402,0.9955
338122676,0.1365,0.0737,0.1253,0.1654,0.0894,0.0232
338122759,0.9699,0.0324,0.9881,0.1157,0.0403,0.0138
338123603,0.1219,0.161,0.1242,0.0851,0.0989,0.9865
338124366,0.8346,0.1524,0.8286,0.8457,0.7534,0.0135
338125982,0.0918,0.068,0.096,0.0902,0.0834,0.018
338126934,0.1369,0.0734,0.1273,0.1702,0.0894,0.0235
338128293,0.098,0.0766,0.0825,0.1455,0.0897,0.0242
338129135,0.9888,0.0719,0.7965,0.9794,0.088,0.0246
338130006,0.8137,0.036,0.8298,0.7484,0.0226,0.8516
338131743,0.1373,0.0734,0.1273,0.1672,0.0887,0.0225
338132000,0.3054,0.9124,0.121,0.9834,0.2508,0.981
338132758,0.4929,0.9063,0.1107,0.6965,0.8894,0.9363
338134591,0.096,0.0748,0.0988,0.0711,0.0897,0.0246
338134829,0.7782,0.0235,0.7775,0.7517,0.0473,0.009
338135376,0.1277,0.073,0.1253,0.1064,0.0876,0.0211
338135512,0.1296,0.0741,0.1265,0.1186,0.0901,0.0235
338137000,0.128,0.0627,0.1277,0.1039,0.0834,0.0076
338138391,0.1284,0.0467,0.1265,0.1101,0.0632,0.008
338140597,0.1334,0.0712,0.1273,0.1374,0.088,0.0208
338140835,0.0883,0.0666,0.0726,0.1072,0.0823,0.0249
338141000,0.1261,0.063,0.1277,0.0924,0.0805,0.0125
338141134,0.1014,0.2279,0.0599,0.7315,0.7118,0.0083
338142000,0.1373,0.0712,0.125,0.1691,0.088,0.0215
338143743,0.1404,0.0709,0.1273,0.1599,0.0915,0.0187
338144542,0.1377,0.0723,0.1273,0.1786,0.088,0.0194
338144818,0.1273,0.0741,0.1234,0.1157,0.0897,0.0232
338145102,0.1153,0.1125,0.123,0.0427,0.1197,0.7813
338145626,0.1358,0.0712,0.1269,0.1565,0.0876,0.0208
338145665,0.1296,0.0734,0.1269,0.116,0.089,0.0235
338147731,0.1384,0.0741,0.1277,0.179,0.0894,0.0228
338148089,0.7648,0.0954,0.7358,0.7735,0.668,0.0145
338149263,0.1257,0.0734,0.1246,0.0947,0.088,0.0235
338151046,0.1253,0.0741,0.1242,0.0895,0.0901,0.0242
338152221,0.7875,0.0118,0.8052,0.723,0.0198,0.0142
338153809,0.1292,0.0741,0.1273,0.109,0.0894,0.0235
338155684,0.2025,0.084,0.8953,0.0939,0.0961,0.0322
338156176,0.1261,0.0855,0.125,0.0987,0.0971,0.0498
338156352,0.1304,0.0737,0.1218,0.1624,0.0887,0.0253
338156657,0.1304,0.0652,0.1273,0.1193,0.0819,0.0204
338156728,0.1373,0.0737,0.1273,0.1676,0.0887,0.0225
338157913,0.7975,0.177,0.8064,0.7411,0.7485,0.0239
338158000,0.9576,0.948,0.9718,0.6401,0.9265,0.974
338158987,0.1284,0.0673,0.1273,0.1057,0.0802,0.0249
338161991,0.1384,0.0741,0.1246,0.1823,0.0883,0.0284
338162517,0.1088,0.0759,0.1131,0.0788,0.0887,0.028
338162692,0.1319,0.932,0.1273,0.1098,0.8488,0.992
338163208,0.1361,0.0741,0.1273,0.1794,0.0897,0.0232
338163358,0.9452,0.0655,0.858,0.3381,0.0805,0.0228
338163389,0.1338,0.0723,0.1257,0.1477,0.0908,0.0176
338164347,0.1296,0.0598,0.1273,0.1149,0.077,0.0059
338164514,0.8049,0.7179,0.8076,0.7455,0.7414,0.0367
338165266,0.1261,0.0737,0.1261,0.091,0.088,0.0218
338166003,0.1037,0.0766,0.0865,0.1768,0.0904,0.0315
338166318,0.1323,0.068,0.1273,0.1359,0.0844,0.0221
338166816,0.1354,0.0737,0.1269,0.1584,0.0901,0.0218
338167019,0.1261,0.984,0.1265,0.0943,0.9834,0.9837
338167405,0.1296,0.0737,0.1277,0.112,0.089,0.0235
338167473,0.7667,0.9996,0.7787,0.7035,0.9989,0.9958
338167626,0.8384,0.7689,0.8647,0.7407,0.7863,0.0104
338168478,0.1234,0.1781,0.117,0.1702,0.1328,0.9754
338171065,0.1442,0.1948,0.1194,0.2044,0.1533,0.9509
338171551,0.1277,0.0737,0.1269,0.1053,0.0901,0.0235
338173304,0.0987,0.0477,0.0992,0.0829,0.0618,0.0211
338173854,0.1381,0.0705,0.1265,0.154,0.0911,0.0187
338174273,0.9294,0.0776,0.8965,0.2545,0.0911,0.0273
338176313,0.7887,0.0438,0.7549,0.0166,0.0562,0.0163
338176379,0.9815,0.0769,0.9782,0.8343,0.0911,0.0246
338176511,0.1323,0.0588,0.1273,0.1344,0.0735,0.0118
338177881,0.135,0.0751,0.125,0.1691,0.0894,0.0242
338181063,0.1396,0.073,0.1273,0.1591,0.0918,0.0228
338181425,0.1338,0.0951,0.1226,0.1532,0.1056,0.1014
338181563,0.0794,0.0755,0.6212,0.1878,0.0904,0.0242
338181913,0.8446,0.8454,0.8207,0.891,0.864,0.0308
338182008,0.1288,0.0748,0.1273,0.1098,0.0894,0.0239
338182965,0.1361,0.0741,0.1261,0.1632,0.089,0.0232
338182996,0.838,0.7397,0.8362,0.8405,0.7842,0.0121
338183055,0.1377,0.0723,0.1273,0.1691,0.0862,0.0256
338185000,0.1354,0.0687,0.1277,0.1569,0.0848,0.0135
338186496,0.8288,0.0349,0.8152,0.733,0.0608,0.0121
338186690,0.1342,0.0741,0.1253,0.151,0.0894,0.0225
338186788,0.1373,0.073,0.1273,0.1665,0.0887,0.0221
338187302,0.9013,0.0303,0.948,0.1223,0.0427,0.0183
338187822,0.1284,0.073,0.125,0.1123,0.0883,0.0242
338189952,0.1238,0.0737,0.1257,0.0855,0.089,0.0221
338190316,0.1331,0.0726,0.1273,0.1407,0.0887,0.0239
338190423,0.1219,0.0652,0.1123,0.1241,0.0841,0.0142
338190965,0.1334,0.0723,0.125,0.1484,0.0922,0.017
338191175,0.1365,0.0744,0.1214,0.182,0.0897,0.0249
338191512,0.128,0.1246,0.1269,0.1057,0.1282,0.0734
338191636,0.14,0.0716,0.1273,0.1842,0.088,0.0183
338191842,0.7794,0.9954,0.7656,0.7716,0.9951,0.6388
338192032,0.1365,0.0744,0.1273,0.1606,0.089,0.0221
338192165,0.0744,0.0627,0.0591,0.0924,0.0763,0.028
338192181,0.1427,0.0805,0.1365,0.1256,0.0933,0.0176
338192501,0.8677,0.7286,0.9167,0.5672,0.6934,0.9737
338192533,0.7597,0.0399,0.7755,0.7101,0.047,0.6664
338192797,0.14,0.0694,0.1273,0.1702,0.0894,0.018
338192853,0.1358,0.0698,0.125,0.1562,0.0897,0.0176
338197181,0.1284,0.0726,0.1273,0.1061,0.0887,0.0225
338198463,0.1361,0.0741,0.1269,0.165,0.0894,0.0232
338198864,0.0135,0.0395,0.0317,0.0044,0.0555,0.0246
338205065,0.8411,0.9363,0.8239,0.8792,0.9463,0.0125
338205376,0.1377,0.0723,0.1277,0.1687,0.0876,0.0211
338205553,0.1296,0.0969,0.1281,0.1042,0.1046,0.0581
338206764,0.1427,0.073,0.1273,0.1683,0.0929,0.0221
338208631,0.1365,0.0723,0.1277,0.1613,0.0883,0.0215
338209006,0.1836,0.0769,0.2047,0.112,0.0901,0.0336
338209283,0.1265,0.0741,0.1242,0.1116,0.0887,0.0249
338209286,0.128,0.073,0.1273,0.1064,0.089,0.0232
338209491,0.1176,0.0737,0.125,0.0711,0.0887,0.0242
338209669,0.1315,0.9797,0.1246,0.1238,0.9371,0.9952
338210351,0.1327,0.0726,0.1273,0.1322,0.0894,0.0211
338210856,0.1377,0.0716,0.1273,0.1702,0.0876,0.0197
338211588,0.125,0.9733,0.1222,0.1138,0.9046,0.9969
338211669,0.8481,0.8907,0.862,0.7654,0.9014,0.0318
338211776,0.7875,0.7119,0.8278,0.7355,0.7354,0.0308
338214063,0.8187,0.8796,0.8223,0.782,0.8997,0.0055
338216331,0.13,0.963,0.1277,0.1145,0.9686,0.2052
338216539,0.1215,0.1286,0.1242,0.0884,0.1286,0.8834
338217187,0.1373,0.0744,0.1261,0.1705,0.0901,0.0235
338217326,0.1358,0.0719,0.1273,0.1547,0.088,0.0221
338217629,0.1373,0.1075,0.1273,0.1661,0.1123,0.0903
338218256,0.1273,0.1168,0.125,0.0965,0.125,0.2626
338218842,0.1365,0.0726,0.1277,0.1654,0.088,0.0194
338219167,0.1369,0.0751,0.1242,0.1687,0.089,0.0232
338221000,0.8392,0.9281,0.8826,0.758,0.9343,0.2522
338222121,0.1354,0.0723,0.1273,0.1525,0.0883,0.0211
338222414,0.1365,0.0719,0.1273,0.1624,0.0883,0.0194
338224000,0.1172,0.969,0.1131,0.3263,0.9728,0.1007
338224107,0.1169,0.8056,0.1123,0.1164,0.5984,0.9772
338224354,0.1277,0.0737,0.1273,0.1009,0.0887,0.0304
338225099,0.9923,0.0769,0.9937,0.9783,0.0911,0.0218
338225124,0.988,0.0783,0.9532,0.961,0.0908,0.0253
338225441,0.1354,0.0748,0.1242,0.1646,0.089,0.0232
338226558,0.8596,0.7204,0.9199,0.6074,0.7478,0.026
338227000,0.9495,0.8009,0.9651,0.6059,0.8326,0.0201
338227114,0.1396,0.0698,0.1273,0.1683,0.0894,0.0173
338227155,0.1307,0.9402,0.1253,0.1241,0.5164,0.9948
338228227,0.0953,0.0748,0.0789,0.1153,0.0897,0.0256
338228449,0.8484,0.9152,0.8322,0.8755,0.929,0.0107
338229338,0.1473,0.0709,0.125,0.2,0.0915,0.0187
338229689,0.1388,0.1863,0.1281,0.1558,0.1957,0.0277
338230282,0.4771,0.9202,0.8286,0.0656,0.9424,0.0221
338230284,0.1045,0.0873,0.0968,0.1164,0.1289,0.0173
338230285,0.769,0.7614,0.7747,0.709,0.7333,0.9381
338231219,0.1373,0.0741,0.1273,0.1639,0.0883,0.0215
338231269,0.1288,0.0744,0.1277,0.1079,0.0894,0.0239
338231803,0.0991,0.0759,0.0662,0.2151,0.0894,0.0253
338233113,0.7983,0.9972,0.8064,0.6972,0.9961,0.1242
338233213,0.8052,0.86,0.7719,0.8247,0.8827,0.0149
338233314,0.8519,0.7468,0.8568,0.7926,0.7972,0.0142
338233531,0.1747,0.0826,0.1813,0.1455,0.0911,0.0689
338234391,0.1226,0.1877,0.1226,0.0906,0.1646,0.9671
338234735,0.1315,0.0719,0.1277,0.1241,0.0887,0.0208
338234738,0.1307,0.9858,0.1273,0.123,0.9785,0.9917
338236311,0.9271,0.0755,0.806,0.1149,0.089,0.0263
338236435,0.1377,0.0719,0.1273,0.1716,0.0887,0.0211
338237356,0.1377,0.0719,0.1273,0.1724,0.088,0.0208
338237541,0.8041,0.7746,0.81,0.7547,0.7962,0.0343
338237814,0.1616,0.0819,0.1269,0.2866,0.0996,0.0308
338238052,0.1257,0.9712,0.1261,0.0954,0.9693,0.9408
338238441,0.1886,0.1948,0.693,0.1142,0.183,0.9671
338238572,0.1331,0.0748,0.125,0.1341,0.0901,0.0246
338239917,0.128,0.0762,0.1246,0.1109,0.0872,0.0478
338240765,0.1327,0.0744,0.1253,0.1429,0.0887,0.0239
338241364,0.1408,0.0698,0.1273,0.1602,0.0911,0.0187
338242118,0.1365,0.0737,0.1273,0.175,0.0876,0.0235
338242607,0.1161,0.0766,0.1039,0.1775,0.0904,0.0235
338242658,0.1319,0.0741,0.1246,0.1503,0.0897,0.0242
338242985,0.1288,0.9986,0.1246,0.1098,0.9972,0.9965
338243609,0.13,0.0759,0.1214,0.151,0.0897,0.0239
338244338,0.1423,0.0698,0.1273,0.1672,0.0908,0.018
338244375,0.1315,0.1649,0.1242,0.14,0.1491,0.9298
338245712,0.8843,0.7087,0.9294,0.7267,0.7393,0.0152
338245778,0.8222,0.9936,0.8148,0.832,0.9926,0.8574
338246081,0.1377,0.0719,0.1273,0.1731,0.0883,0.0204
338246879,0.1358,0.0723,0.1238,0.168,0.0894,0.0218
338248304,0.1878,0.1528,0.1741,0.1823,0.1551,0.1875
338249098,0.7462,0.7023,0.7767,0.6991,0.6969,0.8962
338249908,0.7744,0.9993,0.8231,0.6519,0.9989,0.9972
338250000,0.1469,0.9744,0.1273,0.1963,0.9686,0.9848
338250001,0.1269,0.0741,0.1273,0.0991,0.0883,0.0239
338250543,0.1334,0.0755,0.1218,0.1713,0.0887,0.0315
338254084,0.1153,0.0694,0.123,0.0486,0.0897,0.0159
338254905,0.1554,0.0769,0.092,0.3613,0.0911,0.0246
338254933,0.1377,0.0741,0.1261,0.168,0.0894,0.0225
338301046,0.7929,0.745,0.7826,0.7783,0.7958,0.0173
338301189,0.1288,0.0712,0.1202,0.1252,0.0855,0.0277
338301642,0.1188,0.0766,0.1246,0.081,0.0933,0.0287
338302698,0.1365,0.0741,0.125,0.1632,0.089,0.0208
338302821,0.1346,0.0748,0.125,0.1613,0.0904,0.0239
338303073,0.0949,0.0744,0.0924,0.0969,0.0904,0.0356
338304735,0.1358,0.0719,0.1277,0.1554,0.0883,0.0211
338304847,0.1284,0.068,0.1281,0.102,0.0827,0.0156
338304927,0.8218,0.7764,0.8374,0.737,0.7937,0.0197
338304968,0.1354,0.0798,0.1265,0.1392,0.0978,0.0152
338305827,0.128,0.0744,0.1261,0.1009,0.0901,0.0242
338306118,0.7829,0.7596,0.7751,0.7779,0.7764,0.008
338306194,0.1126,0.0812,0.1055,0.0991,0.094,0.0239
338307271,0.4277,0.8024,0.8659,0.3901,0.846,0.0194
338308963,0.86,0.0271,0.8132,0.0486,0.0367,0.0138
338310228,0.1373,0.089,0.1273,0.1724,0.1053,0.0228
338310354,0.1261,0.073,0.1265,0.0928,0.0897,0.0239
338310483,0.145,0.0712,0.1273,0.186,0.0915,0.0215
338310789,0.4678,0.0342,0.8774,0.1068,0.0399,0.0433
338310878,0.1261,0.0744,0.125,0.0943,0.0901,0.0239
338311215,0.1284,0.0737,0.1273,0.1039,0.0894,0.0242
338311264,0.1323,0.073,0.1261,0.1422,0.0883,0.0235
338311595,0.8245,0.8775,0.8259,0.8114,0.8944,0.0118
338312027,0.1115,0.0812,0.1194,0.0703,0.0922,0.0481
338312794,0.9715,0.9309,0.9806,0.7311,0.9403,0.0298
338313076,0.1288,0.0691,0.1273,0.1098,0.0841,0.0183
338313929,0.9892,0.0773,0.9401,0.9761,0.0911,0.0246
338314251,0.1284,0.0762,0.1222,0.165,0.0908,0.0246
338314744,0.1396,0.0719,0.1257,0.1827,0.0876,0.0225
338314871,0.9842,0.0769,0.9754,0.4689,0.0904,0.0249
338316631,0.7975,0.0249,0.7957,0.7459,0.0304,0.1138
338316821,0.0987,0.0766,0.0972,0.0965,0.0897,0.0242
338317464,0.1223,0.0812,0.1158,0.1436,0.0922,0.0253
338317705,0.1296,0.9655,0.1273,0.1179,0.9647,0.9529
338318773,0.1384,0.0723,0.1273,0.1808,0.0883,0.0211
338320053,0.1369,0.0744,0.1273,0.1716,0.0894,0.0221
338321456,0.1099,0.0388,0.1091,0.0983,0.0544,0.0114
338322334,0.1369,0.0734,0.1273,0.1746,0.0894,0.0228
338322441,0.7779,0.0986,0.7787,0.6832,0.2172,0.0114
338323033,0.1284,0.0748,0.1246,0.1223,0.0897,0.0242
338323308,0.1585,0.0278,0.641,0.1238,0.036,0.0194
338323408,0.1361,0.0723,0.1273,0.1595,0.0887,0.0211
338323457,0.9946,0.0737,0.9937,0.9698,0.0883,0.0228
338324193,0.1369,0.0791,0.1246,0.158,0.0954,0.0225
338324486,0.7786,0.8273,0.785,0.7414,0.8562,0.0073
338324589,0.1361,0.0741,0.1273,0.1591,0.089,0.0225
338324845,0.1315,0.0723,0.1269,0.1289,0.0883,0.0228
338325116,0.1354,0.0712,0.1269,0.1558,0.0894,0.0215
338325535,0.1905,0.0677,0.852,0.1705,0.083,0.0253
338325676,0.1442,0.0709,0.1273,0.1808,0.0915,0.019
338325988,0.1381,0.0755,0.1234,0.1893,0.0901,0.0253
338326319,0.1346,0.0744,0.1273,0.1547,0.089,0.0228
