tid,geometric,kinematic,curvature,indentation,speed,acceleration
1995270N10322,0.1822,0.0382,0.0069,0.4725,0.044,0.0177
1995271N19273,0.0609,0.6438,0.3127,0.0152,0.7191,0.05
1995271N30178,0.0813,0.0431,0.06,0.0871,0.0385,0.1355
1995276N13124,0.1543,0.0297,0.1078,0.1819,0.0304,0.132
1995277N07141,0.0875,0.0072,0.5677,0.0277,0.0088,0.0226
1995278N08329,0.175,0.7047,0.1173,0.2123,0.7831,0.0409
1995279N15153,0.0808,0.0599,0.5727,0.0126,0.0761,0.0124
1995281N14278,0.9833,0.172,0.9951,0.579,0.1786,0.1303
1995284N17074,0.3313,0.1901,0.038,0.7321,0.1833,0.3569
1995287N08163,0.1287,0.8906,0.0566,0.1611,0.8779,0.9143
1995292N08150,0.1433,0.3257,0.1125,0.1903,0.3653,0.3435
1995293N05177,0.7874,0.011,0.0858,0.8254,0.0108,0.033
1995294N05163,0.1244,0.1578,0.0975,0.1701,0.1578,0.4496
1995294N14306,0.082,0.014,0.077,0.0653,0.011,0.04
1995300N25301,0.0309,0.7753,0.0199,0.0251,0.8239,0.0238
1995302N17174,0.1204,0.9922,0.0541,0.1581,0.8799,0.9943
1995310N09096,0.067,0.082,0.0404,0.0662,0.1262,0.1008
1995314N25186,0.082,0.2333,0.0574,0.0838,0.3506,0.0455
1995319S05092,0.7394,0.9365,0.7196,0.8217,0.0434,0.9931
1995323N05097,0.0403,0.0397,0.0346,0.0153,0.083,0.0401
1995334N09129,0.0375,0.1435,0.0368,0.0229,0.1657,0.0552
1995336S10106,0.9801,1.0,0.9827,0.9065,0.9998,1.0
1995340S10116,0.437,0.9631,0.0087,0.7354,0.0944,0.9928
1995341N08115,0.9995,0.3218,0.9996,0.9843,0.3635,0.1043
1995348S15135,0.1492,0.8586,0.6217,0.0236,0.7099,0.9836
1995357N07139,0.0476,0.948,0.0782,0.0424,0.9635,0.2131
1995363S17051,0.1252,0.1551,0.0778,0.1565,0.1608,0.1716
1996001S08075,0.0722,0.0659,0.0666,0.0531,0.0644,0.0685
1996002S15133,0.1034,0.0984,0.0625,0.4676,0.122,0.04
1996007S10100,0.0848,0.9893,0.0906,0.055,0.0793,0.9949
1996015S18182,0.9726,0.6263,0.9636,0.9062,0.5657,0.8224
1996021S16152,0.601,0.1148,0.8264,0.418,0.1437,0.0233
1996025S14125,0.7791,0.9488,0.0086,0.9227,0.2523,0.9908
1996026S14143,0.1544,0.1623,0.0482,0.6181,0.0615,0.852
1996037S09095,0.0558,0.1949,0.037,0.0378,0.2159,0.0722
1996042S13139,0.9843,0.202,0.9961,0.755,0.2358,0.0772
1996043S07053,0.038,0.1113,0.0336,0.0156,0.1323,0.0298
1996046S14087,0.0496,0.075,0.0406,0.0241,0.0819,0.0948
1996049S10068,0.9945,0.0392,0.9989,0.7488,0.0526,0.0263
1996049S13042,0.9258,0.4368,0.5806,0.9445,0.4254,0.5284
1996054N04149,0.1366,0.9046,0.1352,0.1607,0.9385,0.1063
1996057S12074,0.9491,0.0636,0.08,0.9355,0.0636,0.0494
1996058N06137,0.106,0.0494,0.1015,0.1104,0.0734,0.091
1996064S12155,0.9619,0.934,0.9792,0.7333,0.8328,0.9837
1996066S17129,0.9781,0.9881,0.9916,0.4576,0.0603,0.9958
1996067S16138,0.9921,0.3412,0.9982,0.0223,0.4801,0.0127
1996069S21166,0.2107,0.9993,0.1177,0.2897,0.9989,0.9778
1996071S25177,0.1668,1.0,0.1198,0.1955,0.9993,1.0
1996078S12072,0.0397,0.0894,0.0219,0.0301,0.0662,0.6167
1996079S12170,0.5382,0.225,0.8415,0.3995,0.3284,0.0305
1996090N04150,0.9792,0.1017,0.9858,0.7729,0.1299,0.0389
1996093S16074,0.8885,0.0655,0.9357,0.7671,0.071,0.0235
1996095S09133,0.0221,0.9973,0.0229,0.0655,0.5806,0.9999
1996098S13085,0.1087,0.11,0.0817,0.1429,0.1292,0.0467
1996103S12129,0.8992,0.0459,0.8313,0.8151,0.0397,0.2071
1996116N08114,0.1521,0.3019,0.0926,0.2047,0.3277,0.2396
1996122N08092,0.059,0.0982,0.0346,0.059,0.1164,0.0313
1996122S05093,0.1582,0.0407,0.8658,0.0977,0.0921,0.0208
1996128N07138,0.9372,0.9177,0.9101,0.883,0.8883,0.96
1996134N11246,0.1353,0.0688,0.1206,0.1572,0.0402,0.2591
1996137N13111,0.0555,0.0724,0.0751,0.3864,0.0914,0.0455
1996137N13251,0.9124,0.2431,0.9652,0.4665,0.2236,0.4139
1996161N17063,0.0868,0.1707,0.0743,0.0692,0.1396,0.4131
1996163N08088,0.2386,0.1092,0.2841,0.3691,0.1209,0.0802
1996167N16072,0.0597,0.189,0.0454,0.2492,0.2293,0.0234
1996170N27282,0.1144,0.9532,0.0562,0.1553,0.9675,0.1141
1996172N13261,0.9977,0.2497,0.9991,0.9032,0.2766,0.1167
1996179N13266,0.0503,0.0884,0.051,0.0194,0.0872,0.0783
1996184N09271,0.1123,0.3792,0.0963,0.1273,0.4941,0.0629
1996186N19156,0.0359,0.1899,0.0101,0.0318,0.2621,0.0671
1996187N10326,0.0704,0.8871,0.0336,0.0758,0.8745,0.8855
1996187N17251,0.105,0.6002,0.1069,0.0912,0.6142,0.5672
1996190S07096,0.0697,0.2193,0.0489,0.0616,0.2255,0.2877
1996192N19152,0.0332,0.025,0.0183,0.0457,0.0311,0.0906
1996201N07137,0.0768,0.037,0.0648,0.0606,0.0425,0.0162
1996202N17115,0.7258,0.1156,0.9577,0.0097,0.141,0.0202
1996203N12152,0.1525,0.0184,0.0323,0.5476,0.0239,0.0154
1996207N12297,0.1716,0.5708,0.1172,0.2154,0.5603,0.819
1996208N20165,0.5445,0.2492,0.9509,0.0218,0.2995,0.2227
1996208N24084,0.1761,0.1272,0.1225,0.224,0.0453,0.9522
1996209N12144,0.1323,0.0207,0.079,0.1695,0.0355,0.0576
1996210N05156,0.9009,0.4542,0.8811,0.8285,0.5507,0.0898
1996211N13270,0.9871,0.223,0.105,0.9939,0.2178,0.4629
1996217N16111,0.1325,0.069,0.0469,0.3876,0.0831,0.0684
1996223N29158,0.0605,0.1599,0.4167,0.0148,0.1855,0.0427
1996225N23108,0.7152,0.2287,0.0678,0.8597,0.2763,0.021
1996227N08156,0.1134,0.3534,0.0675,0.1525,0.475,0.0126
1996227N15176,0.9702,0.4108,0.9923,0.7016,0.4721,0.1856
1996227N30177,0.6143,0.1953,0.8472,0.2666,0.1452,0.8392
1996228S05084,0.8799,0.1391,0.977,0.0311,0.1567,0.0773
1996232N17280,0.0827,0.0522,0.109,0.0261,0.0678,0.1208
1996232N21170,0.8904,0.4482,0.9771,0.0089,0.5484,0.0718
1996233N12340,0.1219,0.1477,0.3575,0.145,0.2315,0.054
1996237N14339,0.1028,0.0836,0.0362,0.1676,0.0393,0.864
1996238N27155,0.0444,0.0239,0.0312,0.028,0.0413,0.0739
1996239N13337,0.1019,0.1038,0.0647,0.1442,0.1401,0.037
1996240N22168,0.049,0.0174,0.0404,0.0282,0.044,0.0237
1996244N13257,0.0648,0.1523,0.0742,0.2835,0.1571,0.1327
1996246N08148,0.0952,0.1979,0.1103,0.0574,0.3086,0.0273
1996247S09084,0.0868,0.1928,0.0848,0.128,0.1446,0.594
1996248N15319,0.1143,0.2143,0.2044,0.1512,0.2239,0.4559
1996250N08148,0.0778,0.6347,0.0775,0.4684,0.692,0.1863
1996252N11162,0.1562,0.0056,0.7852,0.0638,0.009,0.034
1996254N13138,0.3465,0.2481,0.4445,0.4187,0.3693,0.0127
1996254N14258,0.0779,0.0332,0.0424,0.0971,0.0129,0.2521
1996260N14217,0.0743,0.0486,0.0875,0.4665,0.0565,0.0784
1996260N19107,0.5905,0.1695,0.8955,0.0454,0.1921,0.0796
1996261N08184,0.3314,0.2368,0.6458,0.2013,0.3362,0.0471
1996265N06154,0.1324,0.2704,0.0859,0.1801,0.3705,0.069
1996268N15140,0.0602,0.6599,0.0439,0.041,0.7433,0.0505
1996269N09337,0.099,0.4381,0.036,0.1508,0.4896,0.2684
1996272N16250,0.9862,0.3043,0.9919,0.8321,0.3109,0.289
1996274N13261,0.7564,0.1731,0.0558,0.7599,0.0525,0.9621
1996275N15082,0.1049,0.1213,0.0754,0.5078,0.1125,0.3494
1996279N23264,0.0771,0.987,0.3158,0.0418,0.9804,0.9715
1996282N11162,0.6556,0.0524,0.0974,0.8069,0.0295,0.4571
1996283N12133,0.0142,0.0561,0.029,0.0412,0.0483,0.1124
1996284N09158,0.0897,0.078,0.0596,0.1305,0.0918,0.0195
1996286N17274,0.1073,0.2506,0.1033,0.1017,0.2017,0.5923
1996288N09092,0.9778,0.2679,0.9729,0.9263,0.145,0.9286
1996289N13280,0.7579,0.8489,0.0568,0.799,0.8697,0.2228
1996289S05093,0.0789,0.3167,0.0837,0.2788,0.4581,0.0102
1996291N17168,0.0766,0.325,0.0653,0.0818,0.4444,0.0265
1996296N09093,0.0376,0.0682,0.0251,0.0187,0.0739,0.0486
1996299N11121,0.0675,0.0809,0.0485,0.0563,0.1127,0.0489
1996302S07095,0.7356,0.287,0.9144,0.4936,0.2225,0.7941
1996303N07155,0.0778,0.0323,0.0578,0.077,0.0239,0.1358
1996305N11121,0.1151,0.1338,0.0775,0.1436,0.211,0.0391
1996306N15097,0.1141,0.1601,0.093,0.1409,0.1201,0.8632
1996307N09154,0.8908,0.9598,0.8611,0.8032,0.9705,0.1077
1996309N21175,0.7468,0.0829,0.9433,0.0805,0.0836,0.1566
1996312N13251,0.1143,0.0221,0.103,0.1363,0.0219,0.126
1996312N14125,0.9851,0.0509,0.9901,0.7863,0.0582,0.0271
1996318N33146,0.112,1.0,0.0643,0.1496,1.0,0.9997
1996319N11283,0.9943,0.1485,0.9944,0.9148,0.1717,0.0415
1996324S04164,0.8749,0.1117,0.8172,0.8276,0.0931,0.361
1996325S08104,0.7623,0.0459,0.0171,0.8975,0.0368,0.094
1996328N08151,0.0591,0.0181,0.0196,0.0813,0.0109,0.0741
1996332N09092,0.9755,0.0931,0.9842,0.792,0.1038,0.0983
1996339S03094,0.1429,0.0847,0.0443,0.4103,0.0882,0.0617
1996346S09129,0.1118,0.2181,0.0128,0.5095,0.2554,0.0887
1996348N04104,0.8096,0.2951,0.9176,0.2467,0.267,0.7372
1996348S09108,0.9981,0.3904,0.9997,0.8143,0.3816,0.5234
1996353N05151,0.5392,0.461,0.837,0.273,0.5844,0.1133
1996354S05170,0.9806,0.7337,0.9939,0.0467,0.7917,0.0413
1996356N08110,0.09,0.2078,0.0728,0.4238,0.2958,0.0318
1996357S10136,0.9997,0.3169,0.9942,0.9963,0.0994,0.9774
1996361S12060,0.9986,1.0,0.9995,0.0323,0.9993,1.0
1996364N17145,0.9746,0.2212,0.9406,0.9297,0.2248,0.2086
1996365S15137,0.2009,0.1221,0.2143,0.3918,0.1207,0.3427
1997001S10176,0.0923,0.1761,0.5859,0.0321,0.2353,0.1191
1997008S16093,0.0688,0.3013,0.0792,0.0292,0.3982,0.0365
1997009S16188,0.9365,0.6775,0.9755,0.0704,0.7471,0.0379
1997011N04176,0.9934,0.0572,0.9962,0.7254,0.0233,0.6493
1997013S08101,0.9999,0.9993,0.9999,0.9972,0.9985,0.9994
1997018S10074,0.9822,0.3288,0.9914,0.7484,0.363,0.1466
1997018S11059,0.017,0.0851,0.0254,0.0419,0.106,0.0174
1997021S16172,0.9529,0.1357,0.61,0.9331,0.1968,0.0117
1997032S17055,0.9466,0.0988,0.9817,0.4529,0.1175,0.0359
1997039S10155,0.5031,0.1067,0.1241,0.6634,0.1278,0.0268
1997042S13096,0.0828,0.0187,0.0337,0.1385,0.0177,0.0327
1997045S11163,0.058,0.0207,0.3378,0.0402,0.0241,0.0383
1997048S12103,0.0738,0.1144,0.4951,0.0224,0.1143,0.1418
1997053S12142,0.0961,0.3852,0.055,0.1392,0.4898,0.0777
1997053S16206,0.1165,0.0828,0.1088,0.1356,0.0814,0.2749
1997054S18201,0.0496,0.1644,0.0319,0.0314,0.2674,0.025
1997056S15041,0.9424,0.1143,0.9655,0.7706,0.1304,0.0407
1997061S08171,0.0568,0.0703,0.0556,0.0499,0.0963,0.1218
1997062S16158,0.9985,0.9171,0.9998,0.8477,0.9323,0.5328
1997071S13176,0.0605,0.7864,0.0896,0.0421,0.7827,0.8321
1997099N06153,0.9721,0.1412,0.9896,0.5321,0.2367,0.0397
1997105S10168,0.1545,0.3988,0.0904,0.1939,0.5073,0.0452
1997108N05168,0.1439,0.0682,0.0294,0.5202,0.0607,0.2289
1997118S09166,0.7598,0.1307,0.9378,0.4452,0.1497,0.021
1997124N03171,0.0463,0.0454,0.0442,0.0205,0.0593,0.0334
1997125S08079,0.8994,0.3095,0.9682,0.3777,0.2039,0.7824
1997133N03092,0.0542,0.1562,0.0484,0.0334,0.1981,0.1405
1997143N17111,0.4947,0.8701,0.0733,0.8713,0.8886,0.0496
1997146N09161,0.585,0.6623,0.4373,0.6205,0.736,0.1291
1997147S12168,0.0686,0.1075,0.0613,0.0526,0.0955,0.2127
1997152N06171,0.106,0.314,0.0376,0.1554,0.3247,0.5108
1997152N10265,0.6134,0.1763,0.8637,0.3894,0.1393,0.7612
1997152N29283,0.1379,0.8848,0.0882,0.1721,0.9109,0.1785
1997156S11192,0.1312,0.9948,0.0616,0.3634,0.9731,0.9921
1997161N14266,0.1849,0.6637,0.1185,0.2298,0.7141,0.31
1997165N12139,0.0373,0.8688,0.0269,0.0252,0.8876,0.351
1997167N06162,0.1022,0.3939,0.0518,0.1405,0.5122,0.0503
1997173N14243,0.1577,0.1701,0.1122,0.1814,0.2829,0.0232
1997176N16252,0.1775,0.2842,0.1116,0.2212,0.3569,0.1598
1997177N21090,0.9993,0.3402,0.8495,0.9988,0.1942,0.8793
1997181N14250,0.124,0.2179,0.093,0.1614,0.1047,0.904
1997182N32283,0.1248,0.0125,0.0681,0.1621,0.0201,0.081
1997187N13250,0.1567,0.3517,0.1103,0.1833,0.4731,0.0421
1997192N30290,0.1813,0.981,0.1177,0.2227,0.9836,0.1676
1997193N09248,0.1328,0.5803,0.1061,0.1695,0.6797,0.0424
1997194N31286,0.0556,0.5576,0.0565,0.0225,0.6446,0.0748
1997196N08142,0.9195,0.0768,0.8916,0.8351,0.0954,0.0136
1997196N10251,0.1314,0.0812,0.1118,0.1553,0.1152,0.1607
1997198N12309,0.2022,0.4145,0.1245,0.2595,0.5253,0.0866
1997198N27267,0.0922,0.5899,0.0965,0.3616,0.6652,0.2328
1997199S04079,0.0499,0.197,0.0219,0.1487,0.2438,0.0115
1997201N24152,0.9701,0.5815,0.996,0.4101,0.674,0.1076
1997202N04152,0.9863,0.3927,0.9867,0.9107,0.561,0.0338
1997207N11198,0.0874,0.1217,0.0933,0.0726,0.1442,0.159
1997210N15120,0.0188,0.086,0.049,0.0974,0.0552,0.4911
1997210N21089,0.9982,0.9952,0.0705,0.9965,0.8802,0.9977
1997212N11265,0.896,0.0839,0.9509,0.2238,0.0924,0.206
1997216N20091,0.9999,0.9999,0.9967,0.9992,0.8715,1.0
1997217N06168,0.6694,0.0056,0.9114,0.0446,0.0085,0.0208
1997221N03179,0.999,0.1671,0.9997,0.9029,0.2274,0.1246
1997222N11246,0.1083,0.0403,0.0827,0.141,0.0229,0.1425
1997225N09186,0.1091,0.0295,0.0923,0.1351,0.0226,0.0584
1997229N19242,0.1835,0.3296,0.1053,0.2386,0.435,0.0919
1997232N14136,0.1351,0.1557,0.0812,0.4032,0.1419,0.6028
1997232N17115,0.175,0.0508,0.8435,0.0251,0.0523,0.1125
1997232N20088,0.0703,0.1924,0.0399,0.406,0.1533,0.6406
1997236N10172,0.0717,0.9942,0.0594,0.0426,0.7517,0.9987
1997238N11227,0.0544,0.0519,0.0454,0.0292,0.0522,0.0343
1997238N19112,0.0545,0.0869,0.0266,0.0517,0.1068,0.0877
1997240N12193,0.8785,0.7965,0.8737,0.8282,0.6012,0.9848
1997240N20087,1.0,0.9835,0.9999,0.9996,0.3965,0.999
1997246N11316,0.7894,0.0457,0.3302,0.8851,0.087,0.0388
1997247N18248,0.1801,0.3257,0.1138,0.22,0.4227,0.1293
1997252N10171,0.8133,0.7653,0.9621,0.409,0.8152,0.0246
1997253N12255,0.1263,0.0929,0.0944,0.1683,0.0469,0.487
1997256N14227,0.0821,0.3224,0.0283,0.4013,0.3788,0.0522
1997259N13258,0.0773,0.866,0.0453,0.1321,0.2641,0.9902
1997261N13114,0.9971,0.2423,0.9997,0.9071,0.2883,0.0287
1997262N22184,0.1443,0.7263,0.5665,0.1448,0.8061,0.0393
1997263N14084,0.9718,0.1693,0.9729,0.822,0.2169,0.0248
1997265N10175,0.0408,0.5509,0.025,0.0221,0.6403,0.1251
1997270N11265,0.9915,0.1456,0.9984,0.3847,0.0829,0.8135
1997270N18111,0.7198,0.2194,0.8657,0.4766,0.2028,0.3895
1997273N13151,0.0472,0.114,0.0377,0.0271,0.1137,0.1353
1997277S04170,0.6275,0.0483,0.9443,0.0257,0.0838,0.0304
1997278N24296,0.1024,0.0124,0.0671,0.1364,0.0068,0.0598
1997279N12263,0.0888,0.0678,0.6054,0.0248,0.0771,0.0427
1997279N14221,0.1901,0.4894,0.1244,0.2432,0.5554,0.2507
1997283N07177,0.3578,0.1371,0.8232,0.0584,0.164,0.2488
1997284N04179,0.6213,0.5757,0.6888,0.6729,0.6742,0.0309
1997288N20291,0.9252,0.9526,0.9829,0.2008,0.9529,0.7412
1997296N07176,0.0686,0.1918,0.0514,0.152,0.1864,0.2488
1997297S11177,0.0351,0.2786,0.0228,0.0217,0.3051,0.2116
1997298N06140,0.9439,0.0914,0.952,0.7873,0.1195,0.0707
1997299N07169,0.1804,0.4526,0.7281,0.0424,0.5614,0.0657
1997301N09202,0.0927,0.0334,0.6339,0.0137,0.037,0.0696
1997302S08199,0.099,0.8608,0.2464,0.0322,0.8875,0.2071
1997307N08082,0.9412,0.2333,0.8819,0.9265,0.1925,0.785
1997308N08069,0.079,0.088,0.0863,0.0342,0.0673,0.2861
1997311N09258,0.0929,0.0086,0.0443,0.1397,0.0245,0.0407
1997311N10151,0.0888,0.0965,0.1034,0.0404,0.0974,0.0705
1997319S09180,0.8926,0.0617,0.0688,0.8947,0.0678,0.22
1997326S09203,0.8093,0.091,0.7396,0.7557,0.1085,0.0389
1997333N06194,0.8455,0.4817,0.3246,0.9129,0.1087,0.9841
1997336S09195,0.9673,0.8987,0.9862,0.0138,0.9122,0.7019
1997355S05189,0.9917,0.9994,0.9921,0.8528,0.9367,0.9998
1997359S12129,0.9702,0.06,0.9089,0.922,0.0667,0.0711
1997360S12111,0.2963,0.2275,0.1276,0.4375,0.0588,0.914
1998001S09195,0.9363,0.032,0.0331,0.939,0.0476,0.068
1998002S14151,0.9999,0.2347,0.9999,0.9597,0.2129,0.7169
1998016S12043,0.016,0.0613,0.0255,0.018,0.063,0.0304
1998022S15125,0.5969,0.472,0.1254,0.7895,0.2193,0.9341
1998022S15143,0.2552,0.1319,0.3813,0.3503,0.1584,0.0366
1998025S12185,0.0662,0.2548,0.0613,0.0787,0.3063,0.0386
1998030S13194,0.1046,0.2974,0.0692,0.1386,0.3863,0.0585
1998030S14208,0.0579,0.8944,0.0822,0.0622,0.9122,0.3757
1998031S12187,0.6884,0.1332,0.102,0.7776,0.1521,0.248
1998032S18036,0.9998,0.1257,1.0,0.7713,0.1429,0.107
1998036S13066,0.9164,0.6103,0.0172,0.9089,0.6045,0.6959
1998036S13135,0.0799,0.2327,0.071,0.0935,0.1999,0.6034
1998045S17042,0.1498,0.4822,0.104,0.2243,0.4408,0.6642
1998046S19070,0.0973,0.4637,0.0458,0.1386,0.5868,0.0345
1998056S14139,0.1348,0.1826,0.4399,0.1218,0.2009,0.0811
1998064S09093,0.9512,0.1461,0.9835,0.4075,0.1795,0.0082
1998064S13061,0.0798,0.0168,0.0517,0.1129,0.016,0.042
1998073S11065,0.0242,0.1374,0.0182,0.0435,0.1573,0.0789
1998076S11170,0.1983,0.7351,0.8547,0.0259,0.8079,0.1635
1998079S10145,0.9568,0.0668,0.9962,0.036,0.0755,0.0756
1998087S15172,0.4217,0.819,0.7838,0.3274,0.6588,0.9638
1998096S13071,0.9975,0.2508,0.9997,0.8144,0.2959,0.0724
1998096S16077,0.138,0.2332,0.0939,0.16,0.2705,0.0646
1998106S09135,0.1078,0.1538,0.0538,0.1494,0.1277,0.4452
1998107S11084,0.1514,0.2865,0.1084,0.1832,0.3159,0.3803
1998108S10203,0.9824,0.1276,0.9937,0.7519,0.1496,0.0345
1998120S16220,0.0533,0.0388,0.0881,0.0986,0.0497,0.0448
1998133N04086,0.6135,0.019,0.952,0.0231,0.018,0.0683
1998147N11061,0.1205,0.1348,0.0936,0.1477,0.152,0.0722
1998152N11075,0.9171,0.1523,0.9554,0.7661,0.1955,0.0707
1998161N09261,0.0917,0.0378,0.0846,0.0911,0.0445,0.054
1998165N18088,0.0982,0.9967,0.0995,0.077,0.6029,0.9998
1998169N12265,0.1269,0.0489,0.1139,0.1429,0.0968,0.0302
1998173N08266,0.1596,0.3285,0.1072,0.1962,0.3661,0.3648
1998187N17132,0.0729,0.0904,0.0943,0.0188,0.1072,0.0278
1998188N18117,0.905,0.2088,0.8657,0.8129,0.2465,0.0665
1998197N13259,0.0682,0.0704,0.0901,0.0878,0.0455,0.5295
1998201S05086,0.0443,0.1121,0.0254,0.0356,0.1188,0.0714
1998203N11253,0.1733,0.1619,0.1079,0.229,0.231,0.0766
1998204N17144,0.1525,0.4188,0.0794,0.1989,0.5316,0.1093
1998209N11335,0.1649,0.4208,0.0982,0.2143,0.4746,0.3132
1998210N14263,0.1399,0.1007,0.1076,0.1662,0.1604,0.0422
1998213N14128,0.0941,0.0587,0.0805,0.1062,0.081,0.1001
1998216N09260,0.1155,0.0734,0.0688,0.1507,0.1064,0.0731
1998217N10130,0.1291,0.0924,0.0948,0.1509,0.0965,0.1539
1998222N09257,0.076,0.0274,0.0889,0.0278,0.0336,0.0303
1998228N13218,0.1226,0.0175,0.116,0.1389,0.0182,0.0796
1998230N11267,0.984,0.0346,0.7408,0.9811,0.0404,0.0416
1998232N15312,0.1169,0.6736,0.3594,0.1484,0.7407,0.0147
1998233N18115,0.1633,0.0469,0.1087,0.1942,0.0197,0.4002
1998233N25268,0.1124,0.0369,0.0943,0.1374,0.0294,0.0697
1998235N17131,0.0725,0.1243,0.2985,0.1044,0.1956,0.063
1998236N13326,0.0871,0.7096,0.0624,0.1069,0.7761,0.0468
1998242N14252,0.0294,0.0665,0.0657,0.0316,0.0744,0.0297
1998243N23122,0.1175,0.0757,0.056,0.1619,0.1335,0.0179
1998244N22267,0.132,0.879,0.0826,0.1668,0.9015,0.3184
1998249N16256,0.9976,0.1463,0.9979,0.9049,0.1733,0.0366
1998252N26266,0.9895,0.0871,0.9919,0.9207,0.103,0.0464
1998253N17150,0.0512,0.9486,0.0254,0.048,0.9578,0.3227
1998254N20116,0.07,0.0862,0.0918,0.0166,0.0725,0.2467
1998258N19126,0.9399,0.0601,0.9902,0.0029,0.0918,0.1022
1998259N10335,0.5946,0.1665,0.7692,0.5233,0.1485,0.7346
1998259N17118,0.8837,0.9975,0.855,0.8065,0.9972,0.4583
1998260N16110,0.0749,0.2571,0.0735,0.0537,0.3016,0.0646
1998261N27270,0.9732,0.164,0.9697,0.8745,0.1119,0.579
1998262N13333,0.0768,0.2292,0.0213,0.128,0.3419,0.0252
1998262N20137,0.057,0.891,0.0688,0.0481,0.8554,0.9707
1998264N10343,0.1805,0.1349,0.0594,0.307,0.2071,0.0689
1998267N13134,0.9476,0.0077,0.9834,0.4256,0.0143,0.0698
1998267N33295,0.1123,0.9824,0.0511,0.166,0.9781,0.8609
1998271S05084,0.0853,0.0176,0.0828,0.0563,0.015,0.0425
1998272N18068,0.1326,0.177,0.1106,0.1631,0.202,0.0656
1998274N19254,0.5171,0.4232,0.0653,0.7432,0.4374,0.4159
1998275N12113,0.0249,0.0709,0.0516,0.0919,0.0803,0.0236
1998277N24122,0.7245,0.5051,0.056,0.8903,0.5891,0.0831
1998278N14314,0.0693,0.9875,0.053,0.0546,0.9872,0.8907
1998278N28126,0.2479,0.3466,0.0928,0.8359,0.394,0.1124
1998279S10092,0.9736,0.1483,0.9881,0.7807,0.1795,0.0195
1998280N14069,0.9999,0.7492,0.9995,0.9983,0.6019,0.9935
1998281N11151,0.0857,0.8884,0.0523,0.0976,0.7629,0.9764
1998283N13149,0.1143,0.9759,0.0654,0.152,0.9812,0.2038
1998283N13268,0.0266,0.1324,0.0246,0.0324,0.1451,0.0699
1998284N13243,0.9889,0.1909,0.9929,0.9048,0.2341,0.012
1998285N12149,0.659,0.12,0.7532,0.5763,0.1398,0.148
1998285N14068,0.9999,0.2937,0.9996,0.9949,0.1298,0.957
1998287N16083,0.9998,0.4561,0.9998,0.0468,0.5505,0.1002
1998288N11268,0.1347,0.1556,0.0652,0.4043,0.1681,0.0939
1998295N12284,0.7601,0.9993,0.9511,0.4839,0.9598,0.9987
1998299N11090,0.9985,0.8668,0.9984,0.9365,0.3442,0.9983
1998310S10096,0.9149,0.9511,0.9734,0.6779,0.1135,0.9926
1998315N09116,0.0283,0.178,0.0316,0.1316,0.2125,0.0534
1998317N11087,0.9546,0.3742,0.0647,0.9456,0.076,0.9712
1998320N10102,0.3914,0.0359,0.0261,0.7466,0.0435,0.0521
1998321N11117,0.5775,0.0719,0.0489,0.7491,0.0686,0.1494
1998327N09126,0.1319,0.2018,0.11,0.1479,0.1407,0.5901
1998328N28332,0.1136,0.3422,0.0442,0.1475,0.4886,0.0208
1998335S12138,0.7218,1.0,0.0148,0.8953,0.9996,1.0
1998336S13120,0.8805,0.6685,0.0071,0.9666,0.1764,0.9816
1998342N06141,0.1343,0.1263,0.0806,0.1717,0.2033,0.0568
1998343N08114,0.0767,0.0645,0.0924,0.0259,0.061,0.1594
1998346N10072,0.031,0.0332,0.0394,0.0212,0.0148,0.2792
1998348S17156,0.0854,0.2238,0.072,0.094,0.3368,0.0301
1998351N11125,0.1836,0.3142,0.11,0.234,0.4331,0.0441
1998353N13113,0.0713,0.1168,0.0896,0.0136,0.1046,0.2011
1998355S14187,0.0618,0.8068,0.0943,0.0205,0.852,0.0805
1998355S20210,0.1253,0.993,0.0758,0.1579,0.9907,0.9896
1998357S11101,0.1857,0.4818,0.0278,0.6312,0.1577,0.9622
1999003N05114,0.0493,0.3981,0.0407,0.0624,0.2955,0.9167
1999005S21040,0.0929,0.87,0.0763,0.4912,0.8473,0.769
1999013S13164,0.9833,0.394,0.9956,0.3816,0.492,0.0998
1999015S20036,0.9588,0.0249,0.9728,0.7742,0.0254,0.0913
1999020S17158,0.0589,0.2987,0.0643,0.019,0.3797,0.0999
1999021S13113,0.1593,0.3265,0.0576,0.4968,0.0479,0.9498
1999021S15149,0.987,0.1059,0.9952,0.3757,0.1495,0.0348
1999024S11138,0.0747,0.2961,0.0697,0.0715,0.3565,0.039
1999029S14096,0.1441,0.4004,0.1054,0.1687,0.5242,0.0203
1999031N08092,0.9474,0.1551,0.5311,0.913,0.1875,0.0103
1999033S14118,0.9951,0.0963,0.9996,0.0264,0.1113,0.0277
1999040S13160,0.23,0.1587,0.3016,0.3652,0.2559,0.0202
1999040S15147,0.7737,0.5991,0.9295,0.4522,0.3941,0.9477
1999043S18038,0.932,0.1028,0.9947,0.0372,0.1207,0.0494
1999045N11138,0.0264,0.1359,0.0428,0.0589,0.155,0.0498
1999048S21152,0.3259,0.7641,0.8998,0.0151,0.7473,0.7775
1999056S20035,0.0818,0.2011,0.0784,0.0778,0.1568,0.625
1999057S22203,0.0657,0.0274,0.0935,0.0148,0.0294,0.1405
1999060S10089,0.9995,0.2026,0.9997,0.9348,0.2934,0.0424
