"distance_geometry_1_1","distance_geometry_2_1","distance_geometry_2_2","distance_geometry_3_1","distance_geometry_3_2","distance_geometry_3_3","distance_geometry_4_1","distance_geometry_4_2","distance_geometry_4_3","distance_geometry_4_4","distance_geometry_5_1","distance_geometry_5_2","distance_geometry_5_3","distance_geometry_5_4","distance_geometry_5_5","angles_0s","angles_mean","angles_meanse","angles_quant_min","angles_quant_05","angles_quant_10","angles_quant_25","angles_quant_median","angles_quant_75","angles_quant_90","angles_quant_95","angles_quant_max","angles_range","angles_sd","angles_vcoef","angles_mad","angles_iqr","angles_skew","angles_kurt","speed_0s","speed_mean","speed_meanse","speed_quant_min","speed_quant_05","speed_quant_10","speed_quant_25","speed_quant_median","speed_quant_75","speed_quant_90","speed_quant_95","speed_quant_max","speed_range","speed_sd","speed_vcoef","speed_mad","speed_iqr","speed_skew","speed_kurt","acceleration_0s","acceleration_mean","acceleration_meanse","acceleration_quant_min","acceleration_quant_05","acceleration_quant_10","acceleration_quant_25","acceleration_quant_median","acceleration_quant_75","acceleration_quant_90","acceleration_quant_95","acceleration_quant_max","acceleration_range","acceleration_sd","acceleration_vcoef","acceleration_mad","acceleration_iqr","acceleration_skew","acceleration_kurt","label","ID"
0.00743100605580698,0.00193587019752136,0.0165264389882723,0.00143448503152314,0.0151512360675376,0.036702051977388,0.00443981282564669,0.000718551563541094,0.00586421172322864,0.0305227497750435,0.0179532649844445,0.00918110702003972,0.0101210064521963,0.0149930660353289,0.0527146842664919,"0","0.067063245191394","0.0827116879573843","-3.141336292988","-3.08892719704712","-3.01896294078565","-2.39412398321053","0.079526810038008","2.64335208919583","3.03588057974624","3.09780896767374","3.1407579080099","6.28209420099791","2.25303965943161","33.5957446288438","3.74721036830349","5.03747607240636","-0.0279772572839723","-1.42088850030892","0","0.116382962706864","0.00736424834276922","7.82865547352949e-05","0.00121180536877404","0.00237691408218929","0.0105356611160841","0.0491245670112362","0.131542786385662","0.294798007697878","0.472358115910295","2.01325829310217","2.01318000654743","0.200599745790598","1.72361779701255","0.0656747600889485","0.121007125269578","4.22096716829797","25.1442348227045","0","0.000510786573183561","4.39101304087867e-05","5.03042919263011e-09","9.52648521052857e-07","2.5595657333287e-06","2.15701027733888e-05","0.000120796292484798","0.000473452026423158","0.00125964333120986","0.00221991790111209","0.0133976664194975","0.0133976613890683","0.00119609776689339","2.34167816792544","0.000172672207492804","0.000451881923649769","5.2883815432437","36.8284303518948","F","201"
0.000851476528753365,0.00336501695569922,0.00205672069147566,0.00512393125116417,0.00700886237510826,0.000697364441841572,0.0020524469506481,0.00496732378447722,0.00626244241842775,0.00280685483215647,0.00708476744228467,0.00309482596292308,0.00446696712996362,0.00424047736441574,0.00186678018422596,"0","-0.0367494478091299","0.0601169661248881","-3.1411197162898","-3.0888528147766","-3.02365782286946","-2.52463328728092","-0.0353211150995389","2.53395868570085","3.02458142104455","3.09089582438474","3.14159265358979","6.28271236987959","2.27572693876382","-61.9254730189019","3.74160565802512","5.05859197298177","0.0317081026487755","-1.45839379611546","1","0.120064551571667","0.00771830420975935","0","0.00167150158435306","0.00284026076343761","0.00962487214653195","0.0362308336894933","0.117293931572734","0.265378500701626","0.48002923583092","5.13788763016013","5.13788763016013","0.292176301366143","2.43349346282065","0.0475181002105988","0.107669059426202","7.97381208114923","94.734378086458","0","0.000463833823054994","3.97816163394505e-05","7.43901299466024e-09","7.35898115526071e-07","1.89039704143271e-06","1.89845658331199e-05","0.000102312839248109","0.000353126284872469","0.00105727659421945","0.00185422710453201","0.0350524498996616","0.0350524424606486","0.0015059325479463","3.24670705992856","0.000145493505909795","0.000334141719039349","12.0145892375673","219.076373448247","M","215"
0.00505282632234216,0.0102795520043429,0.020336567932103,0.00214413189373753,0.00201059763069407,0.0150717730843149,0.00151393046279806,0.0191490523619124,0.0263013985539928,0.0145675623857226,0.00382907225946058,0.0129457000465553,0.00711625125055951,0.0447568050740218,0.0674278734003047,"0","-0.0080128051594216","0.0821731342957568","-3.1407270696077","-3.08543038546167","-3.04148043459555","-2.63106445258514","-0.0819670558306292","2.65291694595847","3.05749218587591","3.10514544338235","3.1410836653609","6.28181073496859","2.33435347965785","-291.327872475855","3.858415752909","5.28398139854361","0.0218153970772574","-1.50800219535522","0","0.20160830649149","0.0143909182557218","4.63842307901972e-05","0.00183485079991356","0.00311334841079486","0.0142507576863262","0.0637502358375156","0.18928966997588","0.569212079047084","0.894306876437717","4.94999692802827","4.94995054379748","0.408813542207195","2.02776140190658","0.0862693268173335","0.175038912289554","5.09777929546244","38.5184083853022","0","0.000865340453746407","8.92156059304115e-05","1.81243424601221e-08","1.50091432935066e-06","3.51086369329028e-06","2.81192333258328e-05","0.000178822349060486","0.000690747020936101","0.00202157203060138","0.00353166485793012","0.0404365905633062","0.0404365724389637","0.00253441422100159","2.92880589371396","0.000258836992512193","0.000662627787610268","8.91618635575223","109.260698074308","F","217"
0.000245427218155731,0.000508609110535163,0.000995281146489318,0.000547834296513385,0.000911668695951606,0.00109045091319005,0.000766498441453978,0.00162155191185481,0.000474252110318275,0.00136430311855674,0.00130078235020451,0.000726774478295246,0.000457079883189825,0.00410732285501066,0.00546874661755181,"0","0.0111472007220347","0.0315852094209558","-3.14155946977536","-3.11028418428242","-3.05144622237488","-2.60763058457668","0.0172847784669417","2.59982368517772","3.05045355967897","3.10999471249119","3.14155464232738","6.28311411210274","2.31780350130937","207.926954856725","3.85789448616205","5.20745426975441","-0.0165679434437611","-1.48322069940026","0","0.197563076999124","0.00516446412365837","0.000132948381679403","0.0018691292380744","0.00317470473645373","0.0112256923319008","0.042704542635901","0.18833448704221","0.618507433170336","0.954619532961738","4.68126457119021","4.68113162280853","0.378981594475676","1.91828149385098","0.0576361264803156","0.177108794710309","3.8197138770948","21.5024902838996","0","0.00112132068207877","3.50186937433474e-05","2.74623427048446e-08","1.13753753391837e-06","2.85188519996391e-06","2.82719776851753e-05","0.000173524486783528","0.000901770216734817","0.00321878642985378","0.00576245447517928","0.0407205901932298","0.0407205627308871","0.00256976136798255","2.29172743270781","0.000251971298646903","0.000873498239049642","4.78276646066694","33.9696110752071","M","247"
0.000448163368782765,0.00122203669426774,0.000345938222064955,0.00262277861059807,0.00210937480396064,0.00605802135186319,0.00356975180589572,0.00563481038630035,0.00223102505357049,0.00192951204473092,0.00202936078449784,0.00887768304942471,0.0153173283638863,0.00772919092984027,0.00326211355587431,"0","0.0177495715823367","0.0508357211168523","-3.14147637636564","-3.08660147735259","-3.02366639828061","-2.53173725908423","0.0169374772489651","2.58722343351809","3.02609937139464","3.0910438801451","3.14153834341984","6.28301471978549","2.32958540025641","131.247415716483","3.79594908385582","5.11896069260232","-0.00374786480434784","-1.53606128174582","0","0.191831823145294","0.00873664962217198","1.36557390871822e-05","0.00136820273414903","0.00231962532291059","0.0120659643403512","0.059337338192282","0.187651412744675","0.508942621453036","0.828237793006503","6.18129015370937","6.18127649797029","0.400363582139104","2.08705508593258","0.0821670365976022","0.175585448404324","5.89449804093341","56.5417675968209","0","0.000848855042169074","5.24060203207077e-05","5.49651208656528e-08","1.48010123919814e-06","3.56399378361551e-06","2.88802139420951e-05","0.00018530219420373","0.00075010026887317","0.00209221863703467","0.00339693414403746","0.0490870242208926","0.0490869692557717","0.00240154554991037","2.82915860848716","0.00026718331966994","0.000721220054931075","10.0836578672911","155.195561302332","F","248"
0.00011822370053736,0.00147293784315346,0.00133771005832953,0.00121830254837418,0.00128658026329624,0.000467272800601749,0.000354599816518655,0.00237678477287382,0.00119038506231998,0.00239736501586172,0.000487832737998835,0.000791394195244056,0.00230675429087133,0.00259193766775664,0.000437193729337747,"0","-0.00797438310012553","0.0350217185636895","-3.14150129254381","-3.08885277223358","-3.00601625070271","-2.5056002267855","-0.0118583782877244","2.49861863040154","3.01225055301872","3.08950967061143","3.14141031551205","6.28291160805587","2.28582118397682","-286.645519192681","3.71485365255836","5.00421885718704","0.00583565774191943","-1.50034272308557","0","0.135275362700814","0.00464475627078841","0.000113661809573883","0.00207653976420915","0.00343132901014919","0.00983109263212585","0.035666848728641","0.128090263568784","0.337473397702653","0.576390880818584","5.17898960180575","5.17887593999617","0.303157089760441","2.24103697604513","0.046752018329656","0.118259170936658","6.09688646563239","55.3384086902956","0","0.000598765762915473","2.67431864265776e-05","1.22583212998385e-08","9.09973145478637e-07","2.27283451708249e-06","1.82800227222057e-05","0.000120934263184711","0.000480806141203071","0.00144308003710962","0.00264569050563698","0.0614118631940817","0.0614118509357604","0.00174549235640002","2.91515057223875","0.000174531780918905","0.000462526118480865","13.9784121372414","381.211694535546","M","250"
0.000285849248314843,0.00518668089720517,0.00558383589714885,0.00159314329958869,0.00300004810043877,0.00220427063181222,0.0210305022610058,0.0110942731882552,0.0108037686388417,0.000388272228706011,0.0114387203087902,0.0127752536425016,0.00226632412471477,0.00586218644434398,0.00339696378341403,"0","-0.0792325075997604","0.0518134666530808","-3.14108681084364","-3.08497156874675","-3.00915152752731","-2.56419457347609","-0.0749980223679662","2.47905224263568","3.0031781674894","3.08139891345271","3.14097543277891","6.28206224362255","2.28449799188568","-28.8328371913422","3.72834857463595","5.04324681611178","0.0657103730334773","-1.49303725406886","0","0.150474992626889","0.00687959562357693","6.825174295304e-05","0.00159930852743536","0.00288758103810945","0.00955816787244261","0.045952356318678","0.154691178038779","0.395458975320558","0.63671687376661","3.70735443696105","3.70728618521809","0.303326980460059","2.01579661287757","0.0624723335728616","0.145133010166336","5.05352450866093","36.3270197886362","0","0.000713744454351965","5.19612311456482e-05","2.57307466857749e-09","1.03948082656322e-06","2.6806690510175e-06","1.99670242582393e-05","0.000144789311069772","0.000536553844210466","0.00162915319313228","0.00311704952401493","0.0574834516691294","0.0574834490960548","0.00229101304884572","3.20985057729914","0.000207983648367954","0.000516586819952227","12.6745219045054","247.052651827525","F","251"
0.000192500702090753,0.000767964309317395,0.000385632037241609,0.00308714093146858,0.00322534124547152,0.000380526711673158,0.000502898549703958,0.00203703394764496,0.00385510964685685,0.00308423262473489,0.000351189264476321,0.00222835909125082,0.00126234088138152,0.0022146073435922,0.00390981589727838,"0","-0.0117207936925971","0.0277977009556258","-3.14144224158283","-3.09243473457979","-3.03736864264536","-2.6047474566986","0.00644996699675954","2.55683338802162","3.02287753623555","3.09591014005621","3.14159265358979","6.28303489517262","2.32156573124009","-198.072399542909","3.82096999406368","5.16158084472022","-0.00120275649420136","-1.51846576149278","1","0.167801323085865","0.0041730406433402","0","0.00170143611580871","0.00303236941484447","0.0113244624150435","0.0555184408103406","0.164570091889778","0.413103437652986","0.724557114856023","5.66094655829064","5.66094655829064","0.348517604679463","2.07696577279742","0.0751629404147385","0.153245629474734","5.45154941526041","44.3745411588069","0","0.0008043221501187","2.47835644258427e-05","8.57313913460811e-09","1.28451852366761e-06","3.11752581537594e-06","2.82720160638542e-05","0.000186377500046297","0.000700947180738926","0.00200963474335774","0.00342423164368501","0.0509674472719312","0.050967438698792","0.00206983570191164","2.57339139747199","0.000268497975931422","0.000672675164675072","8.62623868256134","125.006883173737","F","252"
0.000441380232132806,0.000430241195931361,0.000552416531781651,0.000522711064658777,0.000190936034945215,0.00065899141701463,0.000715745685059812,0.00148041079368084,0.0010923352071756,0.00161228409367768,0.000780796024504535,0.00250997908068527,0.00139599491549234,0.00339229229424215,0.0028179897888095,"0","-0.0484917931976317","0.0332753058578623","-3.14148547135712","-3.09397462591978","-3.01947749579419","-2.57377422640291","-0.079920127605166","2.52033349703987","3.01880859198716","3.0893551117246","3.14152206506719","6.2830075364243","2.29503139990445","-47.3282435762045","3.75898329445896","5.09410772344279","0.0426876424434899","-1.4936422998599","0","0.16985747755335","0.00503054193021394","0.000126505286601279","0.00216809813975764","0.00398204050275227","0.0117973912445322","0.047714445923223","0.170444194183761","0.435149405708426","0.743385902012257","4.81089229664199","4.81076579135539","0.346961549735809","2.04266279432316","0.0631368081815761","0.158646802939229","4.95382293299142","34.609498097542","0","0.00077569935756344","2.82960960805821e-05","5.52531036456919e-09","1.31932589385856e-06","3.1701253283298e-06","2.48415047322744e-05","0.000165049400137951","0.00065548953377283","0.00196226110534507","0.00349590091525353","0.0334699281128137","0.0334699225875034","0.00195161028051994","2.51593644044023","0.000237723001553574","0.000630648029040556","6.86956127495251","70.2359969210824","F","253"
0.00245495831980489,0.000147196181797029,0.00480292454469496,0.000401059042056662,0.000277537532238484,0.00683134945525228,0.00423503553333129,0.00399201404009039,0.00527155292903821,0.0136810769112571,0.000266456092652401,0.0061396661148416,0.00883342911880331,0.00521340812937218,0.0143773896869723,"0","-0.0191714191317443","0.0361834295509796","-3.14125897823148","-3.10185423762924","-3.0464089458151","-2.65670405668169","0.000226716154187401","2.61427061462449","3.03871433824973","3.09715098375703","3.14147263284386","6.28273161107534","2.33011172707903","-121.540909990372","3.90291160899347","5.27097467130618","0.00869149135689551","-1.50431166819136","0","0.172551185153532","0.00562353572694636","7.75010186437245e-05","0.00152770068451569","0.0028971266937557","0.00981988537691397","0.0447466599416438","0.168141474848909","0.466686489104354","0.803292725319635","5.16790053177082","5.16782303075217","0.362139982517242","2.09873946791509","0.060929921670506","0.158321589471995","5.31844921807335","43.9097554709627","0","0.000811401832536859","3.77054522793909e-05","5.00334621103312e-09","1.21485966432359e-06","3.18590713383338e-06","2.28602453789322e-05","0.000153478170471644","0.000618612899448564","0.0020003436617159","0.00356486834071482","0.0605563760790113","0.060556371075665","0.0024281257365956","2.99250708986451","0.000220436941653247","0.000595752654069632","10.6286007778408","176.380616169927","F","255"
